 ID,PARAM,Date,Flow,SYM
05JF006,1,5/6/1945,0.017,
05JF006,1,5/7/1945,0.008,
05JF006,1,5/8/1945,0,
05JF006,1,5/9/1945,0,
05JF006,1,5/10/1945,0,
05JF006,1,5/11/1945,0,
05JF006,1,5/12/1945,0,
05JF006,1,5/13/1945,0,
05JF006,1,5/14/1945,0,
05JF006,1,5/15/1945,0,
05JF006,1,5/16/1945,0.003,
05JF006,1,5/17/1945,0,
05JF006,1,5/18/1945,0,
05JF006,1,5/19/1945,0,
05JF006,1,5/20/1945,0,
05JF006,1,5/21/1945,0.003,
05JF006,1,5/22/1945,0.014,
05JF006,1,5/23/1945,0.011,
05JF006,1,5/24/1945,0.008,
05JF006,1,5/25/1945,0.003,
05JF006,1,5/26/1945,0.003,
05JF006,1,5/27/1945,0.003,
05JF006,1,5/28/1945,0.003,
05JF006,1,5/29/1945,0.003,
05JF006,1,5/30/1945,0.003,
05JF006,1,5/31/1945,0.003,
05JF006,1,6/1/1945,0.006,
05JF006,1,6/2/1945,0.006,
05JF006,1,6/3/1945,0.003,
05JF006,1,6/4/1945,0.003,
05JF006,1,6/5/1945,0.006,
05JF006,1,6/6/1945,0.003,
05JF006,1,6/7/1945,0,
05JF006,1,6/8/1945,0,
05JF006,1,6/9/1945,0.003,
05JF006,1,6/10/1945,0.008,
05JF006,1,6/11/1945,0.034,
05JF006,1,6/12/1945,0.017,
05JF006,1,6/13/1945,0.008,
05JF006,1,6/14/1945,0.008,
05JF006,1,6/15/1945,0.008,
05JF006,1,6/16/1945,0.008,
05JF006,1,6/17/1945,0.008,
05JF006,1,6/18/1945,0.011,
05JF006,1,6/19/1945,0.008,
05JF006,1,6/20/1945,0.008,
05JF006,1,6/21/1945,0.008,
05JF006,1,6/22/1945,0.006,
05JF006,1,6/23/1945,0.003,
05JF006,1,6/24/1945,0.006,
05JF006,1,6/25/1945,0,
05JF006,1,6/26/1945,0,
05JF006,1,6/27/1945,0.017,
05JF006,1,6/28/1945,0.042,
05JF006,1,6/29/1945,0.051,
05JF006,1,6/30/1945,0.025,
05JF006,1,7/1/1945,0.017,
05JF006,1,7/2/1945,0.008,
05JF006,1,7/3/1945,0,
05JF006,1,7/4/1945,0,
05JF006,1,7/5/1945,0.008,
05JF006,1,7/6/1945,0.014,
05JF006,1,7/7/1945,0.014,
05JF006,1,7/8/1945,0.014,
05JF006,1,7/9/1945,0.014,
05JF006,1,7/10/1945,0.014,
05JF006,1,7/11/1945,0.014,
05JF006,1,7/12/1945,0.014,
05JF006,1,7/13/1945,0.011,
05JF006,1,7/14/1945,0.006,
05JF006,1,7/15/1945,0.006,
05JF006,1,7/16/1945,0.003,
05JF006,1,7/17/1945,0.014,
05JF006,1,7/18/1945,0.011,
05JF006,1,7/19/1945,0.014,
05JF006,1,7/20/1945,0.014,
05JF006,1,7/21/1945,0.014,
05JF006,1,7/22/1945,0.011,
05JF006,1,7/23/1945,0.011,
05JF006,1,7/24/1945,0.011,
05JF006,1,7/25/1945,0.011,
05JF006,1,7/26/1945,0.014,
05JF006,1,7/27/1945,0.011,
05JF006,1,7/28/1945,0.011,
05JF006,1,7/29/1945,0.008,E
05JF006,1,7/30/1945,0.008,E
05JF006,1,7/31/1945,0.008,E
05JF006,1,8/1/1945,,
05JF006,1,8/2/1945,,
05JF006,1,8/3/1945,,
05JF006,1,8/4/1945,,
05JF006,1,8/5/1945,,
05JF006,1,8/6/1945,,
05JF006,1,8/7/1945,,
05JF006,1,8/8/1945,,
05JF006,1,8/9/1945,,
05JF006,1,8/10/1945,,
05JF006,1,8/11/1945,,
05JF006,1,8/12/1945,,
05JF006,1,8/13/1945,,
05JF006,1,8/14/1945,,
05JF006,1,8/15/1945,,
05JF006,1,8/16/1945,,
05JF006,1,8/17/1945,,
05JF006,1,8/18/1945,,
05JF006,1,8/19/1945,,
05JF006,1,8/20/1945,,
05JF006,1,8/21/1945,,
05JF006,1,8/22/1945,,
05JF006,1,8/23/1945,,
05JF006,1,8/24/1945,,
05JF006,1,8/25/1945,,
05JF006,1,8/26/1945,,
05JF006,1,8/27/1945,,
05JF006,1,8/28/1945,,
05JF006,1,8/29/1945,,
05JF006,1,8/30/1945,,
05JF006,1,8/31/1945,,
05JF006,1,9/1/1945,,
05JF006,1,9/2/1945,,
05JF006,1,9/3/1945,,
05JF006,1,9/4/1945,,
05JF006,1,9/5/1945,,
05JF006,1,9/6/1945,,
05JF006,1,9/7/1945,,
05JF006,1,9/8/1945,,
05JF006,1,9/9/1945,,
05JF006,1,9/10/1945,,
05JF006,1,9/11/1945,,
05JF006,1,9/12/1945,,
05JF006,1,9/13/1945,,
05JF006,1,9/14/1945,,
05JF006,1,9/15/1945,,
05JF006,1,9/16/1945,,
05JF006,1,9/17/1945,,
05JF006,1,9/18/1945,,
05JF006,1,9/19/1945,,
05JF006,1,9/20/1945,,
05JF006,1,9/21/1945,,
05JF006,1,9/22/1945,,
05JF006,1,9/23/1945,,
05JF006,1,9/24/1945,,
05JF006,1,9/25/1945,,
05JF006,1,9/26/1945,,
05JF006,1,9/27/1945,,
05JF006,1,9/28/1945,,
05JF006,1,9/29/1945,,
05JF006,1,9/30/1945,,
05JF006,1,10/1/1945,,
05JF006,1,10/2/1945,,
05JF006,1,10/3/1945,,
05JF006,1,10/4/1945,,
05JF006,1,10/5/1945,,
05JF006,1,10/6/1945,,
05JF006,1,10/7/1945,,
05JF006,1,10/8/1945,,
05JF006,1,10/9/1945,,
05JF006,1,10/10/1945,,
05JF006,1,10/11/1945,,
05JF006,1,10/12/1945,,
05JF006,1,10/13/1945,,
05JF006,1,10/14/1945,,
05JF006,1,10/15/1945,,
05JF006,1,10/16/1945,,
05JF006,1,10/17/1945,,
05JF006,1,10/18/1945,,
05JF006,1,10/19/1945,,
05JF006,1,10/20/1945,,
05JF006,1,10/21/1945,,
05JF006,1,10/22/1945,,
05JF006,1,10/23/1945,,
05JF006,1,10/24/1945,,
05JF006,1,10/25/1945,,
05JF006,1,10/26/1945,,
05JF006,1,10/27/1945,,
05JF006,1,10/28/1945,,
05JF006,1,10/29/1945,,
05JF006,1,10/30/1945,,
05JF006,1,10/31/1945,,
05JF006,1,11/1/1945,,
05JF006,1,11/2/1945,,
05JF006,1,11/3/1945,,
05JF006,1,11/4/1945,,
05JF006,1,11/5/1945,,
05JF006,1,11/6/1945,,
05JF006,1,11/7/1945,,
05JF006,1,11/8/1945,,
05JF006,1,11/9/1945,,
05JF006,1,11/10/1945,,
05JF006,1,11/11/1945,,
05JF006,1,11/12/1945,,
05JF006,1,11/13/1945,,
05JF006,1,11/14/1945,,
05JF006,1,11/15/1945,,
05JF006,1,11/16/1945,,
05JF006,1,11/17/1945,,
05JF006,1,11/18/1945,,
05JF006,1,11/19/1945,,
05JF006,1,11/20/1945,,
05JF006,1,11/21/1945,,
05JF006,1,11/22/1945,,
05JF006,1,11/23/1945,,
05JF006,1,11/24/1945,,
05JF006,1,11/25/1945,,
05JF006,1,11/26/1945,,
05JF006,1,11/27/1945,,
05JF006,1,11/28/1945,,
05JF006,1,11/29/1945,,
05JF006,1,11/30/1945,,
05JF006,1,12/1/1945,,
05JF006,1,12/2/1945,,
05JF006,1,12/3/1945,,
05JF006,1,12/4/1945,,
05JF006,1,12/5/1945,,
05JF006,1,12/6/1945,,
05JF006,1,12/7/1945,,
05JF006,1,12/8/1945,,
05JF006,1,12/9/1945,,
05JF006,1,12/10/1945,,
05JF006,1,12/11/1945,,
05JF006,1,12/12/1945,,
05JF006,1,12/13/1945,,
05JF006,1,12/14/1945,,
05JF006,1,12/15/1945,,
05JF006,1,12/16/1945,,
05JF006,1,12/17/1945,,
05JF006,1,12/18/1945,,
05JF006,1,12/19/1945,,
05JF006,1,12/20/1945,,
05JF006,1,12/21/1945,,
05JF006,1,12/22/1945,,
05JF006,1,12/23/1945,,
05JF006,1,12/24/1945,,
05JF006,1,12/25/1945,,
05JF006,1,12/26/1945,,
05JF006,1,12/27/1945,,
05JF006,1,12/28/1945,,
05JF006,1,12/29/1945,,
05JF006,1,12/30/1945,,
05JF006,1,12/31/1945,,
05JF006,1,1/1/1946,,
05JF006,1,1/2/1946,,
05JF006,1,1/3/1946,,
05JF006,1,1/4/1946,,
05JF006,1,1/5/1946,,
05JF006,1,1/6/1946,,
05JF006,1,1/7/1946,,
05JF006,1,1/8/1946,,
05JF006,1,1/9/1946,,
05JF006,1,1/10/1946,,
05JF006,1,1/11/1946,,
05JF006,1,1/12/1946,,
05JF006,1,1/13/1946,,
05JF006,1,1/14/1946,,
05JF006,1,1/15/1946,,
05JF006,1,1/16/1946,,
05JF006,1,1/17/1946,,
05JF006,1,1/18/1946,,
05JF006,1,1/19/1946,,
05JF006,1,1/20/1946,,
05JF006,1,1/21/1946,,
05JF006,1,1/22/1946,,
05JF006,1,1/23/1946,,
05JF006,1,1/24/1946,,
05JF006,1,1/25/1946,,
05JF006,1,1/26/1946,,
05JF006,1,1/27/1946,,
05JF006,1,1/28/1946,,
05JF006,1,1/29/1946,,
05JF006,1,1/30/1946,,
05JF006,1,1/31/1946,,
05JF006,1,2/1/1946,,
05JF006,1,2/2/1946,,
05JF006,1,2/3/1946,,
05JF006,1,2/4/1946,,
05JF006,1,2/5/1946,,
05JF006,1,2/6/1946,,
05JF006,1,2/7/1946,,
05JF006,1,2/8/1946,,
05JF006,1,2/9/1946,,
05JF006,1,2/10/1946,,
05JF006,1,2/11/1946,,
05JF006,1,2/12/1946,,
05JF006,1,2/13/1946,,
05JF006,1,2/14/1946,,
05JF006,1,2/15/1946,,
05JF006,1,2/16/1946,,
05JF006,1,2/17/1946,,
05JF006,1,2/18/1946,,
05JF006,1,2/19/1946,,
05JF006,1,2/20/1946,,
05JF006,1,2/21/1946,,
05JF006,1,2/22/1946,,
05JF006,1,2/23/1946,,
05JF006,1,2/24/1946,,
05JF006,1,2/25/1946,,
05JF006,1,2/26/1946,,
05JF006,1,2/27/1946,,
05JF006,1,2/28/1946,,
05JF006,1,3/1/1946,0,B
05JF006,1,3/2/1946,0,B
05JF006,1,3/3/1946,0,B
05JF006,1,3/4/1946,0,B
05JF006,1,3/5/1946,0,B
05JF006,1,3/6/1946,0,B
05JF006,1,3/7/1946,0,B
05JF006,1,3/8/1946,0,B
05JF006,1,3/9/1946,0,B
05JF006,1,3/10/1946,0,B
05JF006,1,3/11/1946,0,B
05JF006,1,3/12/1946,0,B
05JF006,1,3/13/1946,0,B
05JF006,1,3/14/1946,0,B
05JF006,1,3/15/1946,0,B
05JF006,1,3/16/1946,0,B
05JF006,1,3/17/1946,0,B
05JF006,1,3/18/1946,0,B
05JF006,1,3/19/1946,0.028,B
05JF006,1,3/20/1946,0.057,B
05JF006,1,3/21/1946,0.057,B
05JF006,1,3/22/1946,0.142,B
05JF006,1,3/23/1946,0.142,B
05JF006,1,3/24/1946,0.142,B
05JF006,1,3/25/1946,0.113,B
05JF006,1,3/26/1946,0.113,B
05JF006,1,3/27/1946,0.113,B
05JF006,1,3/28/1946,0.142,B
05JF006,1,3/29/1946,0.113,B
05JF006,1,3/30/1946,0.085,B
05JF006,1,3/31/1946,0.057,B
05JF006,1,4/1/1946,0.057,B
05JF006,1,4/2/1946,0.057,B
05JF006,1,4/3/1946,0.028,B
05JF006,1,4/4/1946,0.028,B
05JF006,1,4/5/1946,0.028,B
05JF006,1,4/6/1946,0.028,B
05JF006,1,4/7/1946,0.028,B
05JF006,1,4/8/1946,0.028,B
05JF006,1,4/9/1946,0.028,B
05JF006,1,4/10/1946,0.025,B
05JF006,1,4/11/1946,0.023,B
05JF006,1,4/12/1946,0.023,
05JF006,1,4/13/1946,0.023,
05JF006,1,4/14/1946,0.02,
05JF006,1,4/15/1946,0.02,
05JF006,1,4/16/1946,0.02,
05JF006,1,4/17/1946,0.017,
05JF006,1,4/18/1946,0.017,
05JF006,1,4/19/1946,0.017,
05JF006,1,4/20/1946,0.017,
05JF006,1,4/21/1946,0.011,
05JF006,1,4/22/1946,0.011,
05JF006,1,4/23/1946,0.011,
05JF006,1,4/24/1946,0.011,
05JF006,1,4/25/1946,0.011,
05JF006,1,4/26/1946,0.011,
05JF006,1,4/27/1946,0.011,
05JF006,1,4/28/1946,0.011,
05JF006,1,4/29/1946,0.011,
05JF006,1,4/30/1946,0.011,
05JF006,1,5/1/1946,0.011,
05JF006,1,5/2/1946,0.008,
05JF006,1,5/3/1946,0.011,
05JF006,1,5/4/1946,0.011,
05JF006,1,5/5/1946,0.008,
05JF006,1,5/6/1946,0.008,
05JF006,1,5/7/1946,0.008,
05JF006,1,5/8/1946,0.008,
05JF006,1,5/9/1946,0.008,
05JF006,1,5/10/1946,0.008,
05JF006,1,5/11/1946,0.006,
05JF006,1,5/12/1946,0.006,
05JF006,1,5/13/1946,0.006,
05JF006,1,5/14/1946,0.006,
05JF006,1,5/15/1946,0.006,
05JF006,1,5/16/1946,0.006,
05JF006,1,5/17/1946,0.008,
05JF006,1,5/18/1946,0.011,
05JF006,1,5/19/1946,0.011,
05JF006,1,5/20/1946,0.011,
05JF006,1,5/21/1946,0.011,
05JF006,1,5/22/1946,0.011,
05JF006,1,5/23/1946,0.011,
05JF006,1,5/24/1946,0.011,
05JF006,1,5/25/1946,0.011,
05JF006,1,5/26/1946,0.011,
05JF006,1,5/27/1946,0.011,
05JF006,1,5/28/1946,0.011,
05JF006,1,5/29/1946,0.011,
05JF006,1,5/30/1946,0.011,
05JF006,1,5/31/1946,0.011,
05JF006,1,6/1/1946,0.011,
05JF006,1,6/2/1946,0.008,
05JF006,1,6/3/1946,0.008,
05JF006,1,6/4/1946,0.011,
05JF006,1,6/5/1946,0.006,
05JF006,1,6/6/1946,0.006,
05JF006,1,6/7/1946,0.031,
05JF006,1,6/8/1946,0.011,
05JF006,1,6/9/1946,0.011,
05JF006,1,6/10/1946,0.011,
05JF006,1,6/11/1946,0.011,
05JF006,1,6/12/1946,0.011,
05JF006,1,6/13/1946,0.006,
05JF006,1,6/14/1946,0.006,
05JF006,1,6/15/1946,0.011,
05JF006,1,6/16/1946,0.011,
05JF006,1,6/17/1946,0.011,
05JF006,1,6/18/1946,0.011,
05JF006,1,6/19/1946,0.008,
05JF006,1,6/20/1946,0.008,
05JF006,1,6/21/1946,0.008,
05JF006,1,6/22/1946,0.011,
05JF006,1,6/23/1946,0.011,
05JF006,1,6/24/1946,0.011,
05JF006,1,6/25/1946,0.017,
05JF006,1,6/26/1946,0.011,
05JF006,1,6/27/1946,0.011,
05JF006,1,6/28/1946,0.011,
05JF006,1,6/29/1946,0.011,
05JF006,1,6/30/1946,0.011,
05JF006,1,7/1/1946,,
05JF006,1,7/2/1946,,
05JF006,1,7/3/1946,,
05JF006,1,7/4/1946,,
05JF006,1,7/5/1946,,
05JF006,1,7/6/1946,,
05JF006,1,7/7/1946,,
05JF006,1,7/8/1946,,
05JF006,1,7/9/1946,,
05JF006,1,7/10/1946,,
05JF006,1,7/11/1946,,
05JF006,1,7/12/1946,,
05JF006,1,7/13/1946,,
05JF006,1,7/14/1946,,
05JF006,1,7/15/1946,,
05JF006,1,7/16/1946,,
05JF006,1,7/17/1946,,
05JF006,1,7/18/1946,,
05JF006,1,7/19/1946,,
05JF006,1,7/20/1946,,
05JF006,1,7/21/1946,,
05JF006,1,7/22/1946,,
05JF006,1,7/23/1946,,
05JF006,1,7/24/1946,,
05JF006,1,7/25/1946,,
05JF006,1,7/26/1946,,
05JF006,1,7/27/1946,,
05JF006,1,7/28/1946,,
05JF006,1,7/29/1946,,
05JF006,1,7/30/1946,,
05JF006,1,7/31/1946,,
05JF006,1,8/1/1946,,
05JF006,1,8/2/1946,,
05JF006,1,8/3/1946,,
05JF006,1,8/4/1946,,
05JF006,1,8/5/1946,,
05JF006,1,8/6/1946,,
05JF006,1,8/7/1946,,
05JF006,1,8/8/1946,,
05JF006,1,8/9/1946,,
05JF006,1,8/10/1946,,
05JF006,1,8/11/1946,,
05JF006,1,8/12/1946,,
05JF006,1,8/13/1946,,
05JF006,1,8/14/1946,,
05JF006,1,8/15/1946,,
05JF006,1,8/16/1946,,
05JF006,1,8/17/1946,,
05JF006,1,8/18/1946,,
05JF006,1,8/19/1946,,
05JF006,1,8/20/1946,,
05JF006,1,8/21/1946,,
05JF006,1,8/22/1946,,
05JF006,1,8/23/1946,,
05JF006,1,8/24/1946,,
05JF006,1,8/25/1946,,
05JF006,1,8/26/1946,,
05JF006,1,8/27/1946,,
05JF006,1,8/28/1946,,
05JF006,1,8/29/1946,,
05JF006,1,8/30/1946,,
05JF006,1,8/31/1946,,
05JF006,1,9/1/1946,,
05JF006,1,9/2/1946,,
05JF006,1,9/3/1946,,
05JF006,1,9/4/1946,,
05JF006,1,9/5/1946,,
05JF006,1,9/6/1946,,
05JF006,1,9/7/1946,,
05JF006,1,9/8/1946,,
05JF006,1,9/9/1946,,
05JF006,1,9/10/1946,,
05JF006,1,9/11/1946,,
05JF006,1,9/12/1946,,
05JF006,1,9/13/1946,,
05JF006,1,9/14/1946,,
05JF006,1,9/15/1946,,
05JF006,1,9/16/1946,,
05JF006,1,9/17/1946,,
05JF006,1,9/18/1946,,
05JF006,1,9/19/1946,,
05JF006,1,9/20/1946,,
05JF006,1,9/21/1946,,
05JF006,1,9/22/1946,,
05JF006,1,9/23/1946,,
05JF006,1,9/24/1946,,
05JF006,1,9/25/1946,,
05JF006,1,9/26/1946,,
05JF006,1,9/27/1946,,
05JF006,1,9/28/1946,,
05JF006,1,9/29/1946,,
05JF006,1,9/30/1946,,
05JF006,1,10/1/1946,,
05JF006,1,10/2/1946,,
05JF006,1,10/3/1946,,
05JF006,1,10/4/1946,,
05JF006,1,10/5/1946,,
05JF006,1,10/6/1946,,
05JF006,1,10/7/1946,,
05JF006,1,10/8/1946,,
05JF006,1,10/9/1946,,
05JF006,1,10/10/1946,,
05JF006,1,10/11/1946,,
05JF006,1,10/12/1946,,
05JF006,1,10/13/1946,,
05JF006,1,10/14/1946,,
05JF006,1,10/15/1946,,
05JF006,1,10/16/1946,,
05JF006,1,10/17/1946,,
05JF006,1,10/18/1946,,
05JF006,1,10/19/1946,,
05JF006,1,10/20/1946,,
05JF006,1,10/21/1946,,
05JF006,1,10/22/1946,,
05JF006,1,10/23/1946,,
05JF006,1,10/24/1946,,
05JF006,1,10/25/1946,,
05JF006,1,10/26/1946,,
05JF006,1,10/27/1946,,
05JF006,1,10/28/1946,,
05JF006,1,10/29/1946,,
05JF006,1,10/30/1946,,
05JF006,1,10/31/1946,,
05JF006,1,11/1/1946,,
05JF006,1,11/2/1946,,
05JF006,1,11/3/1946,,
05JF006,1,11/4/1946,,
05JF006,1,11/5/1946,,
05JF006,1,11/6/1946,,
05JF006,1,11/7/1946,,
05JF006,1,11/8/1946,,
05JF006,1,11/9/1946,,
05JF006,1,11/10/1946,,
05JF006,1,11/11/1946,,
05JF006,1,11/12/1946,,
05JF006,1,11/13/1946,,
05JF006,1,11/14/1946,,
05JF006,1,11/15/1946,,
05JF006,1,11/16/1946,,
05JF006,1,11/17/1946,,
05JF006,1,11/18/1946,,
05JF006,1,11/19/1946,,
05JF006,1,11/20/1946,,
05JF006,1,11/21/1946,,
05JF006,1,11/22/1946,,
05JF006,1,11/23/1946,,
05JF006,1,11/24/1946,,
05JF006,1,11/25/1946,,
05JF006,1,11/26/1946,,
05JF006,1,11/27/1946,,
05JF006,1,11/28/1946,,
05JF006,1,11/29/1946,,
05JF006,1,11/30/1946,,
05JF006,1,12/1/1946,,
05JF006,1,12/2/1946,,
05JF006,1,12/3/1946,,
05JF006,1,12/4/1946,,
05JF006,1,12/5/1946,,
05JF006,1,12/6/1946,,
05JF006,1,12/7/1946,,
05JF006,1,12/8/1946,,
05JF006,1,12/9/1946,,
05JF006,1,12/10/1946,,
05JF006,1,12/11/1946,,
05JF006,1,12/12/1946,,
05JF006,1,12/13/1946,,
05JF006,1,12/14/1946,,
05JF006,1,12/15/1946,,
05JF006,1,12/16/1946,,
05JF006,1,12/17/1946,,
05JF006,1,12/18/1946,,
05JF006,1,12/19/1946,,
05JF006,1,12/20/1946,,
05JF006,1,12/21/1946,,
05JF006,1,12/22/1946,,
05JF006,1,12/23/1946,,
05JF006,1,12/24/1946,,
05JF006,1,12/25/1946,,
05JF006,1,12/26/1946,,
05JF006,1,12/27/1946,,
05JF006,1,12/28/1946,,
05JF006,1,12/29/1946,,
05JF006,1,12/30/1946,,
05JF006,1,12/31/1946,,
05JF006,1,1/1/1947,,
05JF006,1,1/2/1947,,
05JF006,1,1/3/1947,,
05JF006,1,1/4/1947,,
05JF006,1,1/5/1947,,
05JF006,1,1/6/1947,,
05JF006,1,1/7/1947,,
05JF006,1,1/8/1947,,
05JF006,1,1/9/1947,,
05JF006,1,1/10/1947,,
05JF006,1,1/11/1947,,
05JF006,1,1/12/1947,,
05JF006,1,1/13/1947,,
05JF006,1,1/14/1947,,
05JF006,1,1/15/1947,,
05JF006,1,1/16/1947,,
05JF006,1,1/17/1947,,
05JF006,1,1/18/1947,,
05JF006,1,1/19/1947,,
05JF006,1,1/20/1947,,
05JF006,1,1/21/1947,,
05JF006,1,1/22/1947,,
05JF006,1,1/23/1947,,
05JF006,1,1/24/1947,,
05JF006,1,1/25/1947,,
05JF006,1,1/26/1947,,
05JF006,1,1/27/1947,,
05JF006,1,1/28/1947,,
05JF006,1,1/29/1947,,
05JF006,1,1/30/1947,,
05JF006,1,1/31/1947,,
05JF006,1,2/1/1947,,
05JF006,1,2/2/1947,,
05JF006,1,2/3/1947,,
05JF006,1,2/4/1947,,
05JF006,1,2/5/1947,,
05JF006,1,2/6/1947,,
05JF006,1,2/7/1947,,
05JF006,1,2/8/1947,,
05JF006,1,2/9/1947,,
05JF006,1,2/10/1947,,
05JF006,1,2/11/1947,,
05JF006,1,2/12/1947,,
05JF006,1,2/13/1947,,
05JF006,1,2/14/1947,,
05JF006,1,2/15/1947,,
05JF006,1,2/16/1947,,
05JF006,1,2/17/1947,,
05JF006,1,2/18/1947,,
05JF006,1,2/19/1947,,
05JF006,1,2/20/1947,,
05JF006,1,2/21/1947,,
05JF006,1,2/22/1947,,
05JF006,1,2/23/1947,,
05JF006,1,2/24/1947,,
05JF006,1,2/25/1947,,
05JF006,1,2/26/1947,,
05JF006,1,2/27/1947,,
05JF006,1,2/28/1947,,
05JF006,1,3/1/1947,0,B
05JF006,1,3/2/1947,0,B
05JF006,1,3/3/1947,0,B
05JF006,1,3/4/1947,0,B
05JF006,1,3/5/1947,0,B
05JF006,1,3/6/1947,0,B
05JF006,1,3/7/1947,0,B
05JF006,1,3/8/1947,0,B
05JF006,1,3/9/1947,0,B
05JF006,1,3/10/1947,0,B
05JF006,1,3/11/1947,0,B
05JF006,1,3/12/1947,0,B
05JF006,1,3/13/1947,0,B
05JF006,1,3/14/1947,0,B
05JF006,1,3/15/1947,0,B
05JF006,1,3/16/1947,0,B
05JF006,1,3/17/1947,0,B
05JF006,1,3/18/1947,0,B
05JF006,1,3/19/1947,0,B
05JF006,1,3/20/1947,0,B
05JF006,1,3/21/1947,0,B
05JF006,1,3/22/1947,0,B
05JF006,1,3/23/1947,0,B
05JF006,1,3/24/1947,0,B
05JF006,1,3/25/1947,0,B
05JF006,1,3/26/1947,0,B
05JF006,1,3/27/1947,0,B
05JF006,1,3/28/1947,0,B
05JF006,1,3/29/1947,0,B
05JF006,1,3/30/1947,0,B
05JF006,1,3/31/1947,0,B
05JF006,1,4/1/1947,0,B
05JF006,1,4/2/1947,0,B
05JF006,1,4/3/1947,0,B
05JF006,1,4/4/1947,0,B
05JF006,1,4/5/1947,0,B
05JF006,1,4/6/1947,0,B
05JF006,1,4/7/1947,0,B
05JF006,1,4/8/1947,4.73,B
05JF006,1,4/9/1947,5.3,B
05JF006,1,4/10/1947,2.75,B
05JF006,1,4/11/1947,0.85,B
05JF006,1,4/12/1947,1.53,B
05JF006,1,4/13/1947,11.9,
05JF006,1,4/14/1947,9.17,
05JF006,1,4/15/1947,6.29,
05JF006,1,4/16/1947,6,
05JF006,1,4/17/1947,5.13,
05JF006,1,4/18/1947,4.25,
05JF006,1,4/19/1947,1.9,
05JF006,1,4/20/1947,1.81,
05JF006,1,4/21/1947,1.59,
05JF006,1,4/22/1947,1.1,
05JF006,1,4/23/1947,0.748,
05JF006,1,4/24/1947,0.62,
05JF006,1,4/25/1947,0.385,
05JF006,1,4/26/1947,0.232,
05JF006,1,4/27/1947,0.212,E
05JF006,1,4/28/1947,0.193,E
05JF006,1,4/29/1947,0.176,E
05JF006,1,4/30/1947,0.156,E
05JF006,1,5/1/1947,0.136,
05JF006,1,5/2/1947,0.147,
05JF006,1,5/3/1947,0.122,
05JF006,1,5/4/1947,0.068,
05JF006,1,5/5/1947,0.051,
05JF006,1,5/6/1947,0.045,
05JF006,1,5/7/1947,0.04,
05JF006,1,5/8/1947,0.04,
05JF006,1,5/9/1947,0.034,E
05JF006,1,5/10/1947,0.025,E
05JF006,1,5/11/1947,0.02,E
05JF006,1,5/12/1947,0.014,
05JF006,1,5/13/1947,0.014,
05JF006,1,5/14/1947,0.014,E
05JF006,1,5/15/1947,0.014,E
05JF006,1,5/16/1947,0.014,E
05JF006,1,5/17/1947,0.014,E
05JF006,1,5/18/1947,0.014,E
